block,style,policy,default_uid,style_uid,offset_ms,tol_ms,f1,hits,twice_hits,den,default_cuts,style_cuts,default_total,style_total,phone_null_f1,grid_f1,word_warp_f1,duration_warp_f1,strict_phone_sequence
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,laughing,speaker_count_3408_last,ex01_default_00279,ex01_laughing_00279,12.5,20.0,0.35294117647058826,3,6,17,8,9,9,14,,,,,False
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,laughing,speaker_count_3408_last,ex01_default_00279,ex01_laughing_00279,12.5,40.0,0.47058823529411764,4,8,17,8,9,9,14,,,,,False
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,laughing,emotion_3407,ex01_default_00279,ex01_laughing_00279,0.0,20.0,0.3,6,12,40,20,20,21,28,0.31499999999999995,0.18232817838080995,0.24390243902439024,0.24489795918367346,False
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,laughing,emotion_3407,ex01_default_00279,ex01_laughing_00279,0.0,40.0,0.5,10,20,40,20,20,21,28,,,0.4878048780487805,0.5714285714285714,False
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,laughing,emotion_3407,ex01_default_00279,ex01_laughing_00279,12.5,20.0,0.35,7,14,40,20,20,21,28,,,,,False
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,laughing,emotion_3407,ex01_default_00279,ex01_laughing_00279,12.5,40.0,0.5,10,20,40,20,20,21,28,,,,,False
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,laughing,emotion_3409,ex01_default_00279,ex01_laughing_00279,0.0,20.0,0.2777777777777778,5,10,36,21,15,22,23,0.2541666666666667,0.248109243697479,0.16216216216216217,0.2222222222222222,False
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,laughing,emotion_3409,ex01_default_00279,ex01_laughing_00279,0.0,40.0,0.4444444444444444,8,16,36,21,15,22,23,,,0.32432432432432434,0.5333333333333333,False
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,laughing,emotion_3409,ex01_default_00279,ex01_laughing_00279,12.5,20.0,0.2777777777777778,5,10,36,21,15,22,23,,,,,False
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,laughing,emotion_3409,ex01_default_00279,ex01_laughing_00279,12.5,40.0,0.3888888888888889,7,14,36,21,15,22,23,,,,,False
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,asr_3408,ex01_default_00279,ex01_enunciated_00279,0.0,20.0,0.7647058823529411,39,78,102,45,57,45,57,0.5274509803921569,0.5316858379715523,0.6666666666666666,0.45098039215686275,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,asr_3408,ex01_default_00279,ex01_enunciated_00279,0.0,40.0,0.8627450980392157,44,88,102,45,57,45,57,,,0.803921568627451,0.6274509803921569,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,asr_3408,ex01_default_00279,ex01_enunciated_00279,12.5,20.0,0.7450980392156863,38,76,102,45,57,45,57,,,,,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,asr_3408,ex01_default_00279,ex01_enunciated_00279,12.5,40.0,0.8823529411764706,45,90,102,45,57,45,57,,,,,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3408,ex01_default_00279,ex01_enunciated_00279,0.0,20.0,0.5714285714285714,16,32,56,23,33,23,33,0.3535714285714286,0.2906060606060606,0.42857142857142855,0.2857142857142857,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3408,ex01_default_00279,ex01_enunciated_00279,0.0,40.0,0.7142857142857143,20,40,56,23,33,23,33,,,0.6428571428571429,0.4642857142857143,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3408,ex01_default_00279,ex01_enunciated_00279,12.5,20.0,0.5714285714285714,16,32,56,23,33,23,33,,,,,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3408,ex01_default_00279,ex01_enunciated_00279,12.5,40.0,0.7142857142857143,20,40,56,23,33,23,33,,,,,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,intent_3408_last,ex01_default_00279,ex01_enunciated_00279,0.0,20.0,0.647887323943662,23,46,71,29,42,29,42,0.3816901408450704,0.3634082328583607,0.4788732394366197,0.4507042253521127,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,intent_3408_last,ex01_default_00279,ex01_enunciated_00279,0.0,40.0,0.7887323943661971,28,56,71,29,42,29,42,,,0.676056338028169,0.5915492957746479,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,intent_3408_last,ex01_default_00279,ex01_enunciated_00279,12.5,20.0,0.647887323943662,23,46,71,29,42,29,42,,,,,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,intent_3408_last,ex01_default_00279,ex01_enunciated_00279,12.5,40.0,0.7887323943661971,28,56,71,29,42,29,42,,,,,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,speaker_count_3408_last,ex01_default_00279,ex01_enunciated_00279,0.0,20.0,0.782608695652174,9,18,23,9,14,9,14,0.26521739130434785,0.11191417278373798,0.43478260869565216,0.0,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,speaker_count_3408_last,ex01_default_00279,ex01_enunciated_00279,0.0,40.0,0.782608695652174,9,18,23,9,14,9,14,,,0.6086956521739131,0.0,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,speaker_count_3408_last,ex01_default_00279,ex01_enunciated_00279,12.5,20.0,0.782608695652174,9,18,23,9,14,9,14,,,,,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,speaker_count_3408_last,ex01_default_00279,ex01_enunciated_00279,12.5,40.0,0.782608695652174,9,18,23,9,14,9,14,,,,,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3407,ex01_default_00279,ex01_enunciated_00279,0.0,20.0,0.6296296296296297,17,34,54,21,33,21,33,0.38055555555555554,0.30010885341074023,0.4444444444444444,0.3333333333333333,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3407,ex01_default_00279,ex01_enunciated_00279,0.0,40.0,0.7407407407407407,20,40,54,21,33,21,33,,,0.6666666666666666,0.5555555555555556,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3407,ex01_default_00279,ex01_enunciated_00279,12.5,20.0,0.6296296296296297,17,34,54,21,33,21,33,,,,,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3407,ex01_default_00279,ex01_enunciated_00279,12.5,40.0,0.7407407407407407,20,40,54,21,33,21,33,,,,,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3409,ex01_default_00279,ex01_enunciated_00279,0.0,20.0,0.7083333333333334,17,34,48,22,26,22,26,0.409375,0.2666290214821667,0.5416666666666666,0.2916666666666667,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3409,ex01_default_00279,ex01_enunciated_00279,0.0,40.0,0.8333333333333334,20,40,48,22,26,22,26,,,0.7083333333333334,0.5,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3409,ex01_default_00279,ex01_enunciated_00279,12.5,20.0,0.7083333333333334,17,34,48,22,26,22,26,,,,,True
ex01::AND DEPRIVE MYSELF OF THE PLEASURE OF WATCHING YOU SQUIRM,enunciated,emotion_3409,ex01_default_00279,ex01_enunciated_00279,12.5,40.0,0.8333333333333334,20,40,48,22,26,22,26,,,,,True
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,asr_3408,ex01_default_00328,ex01_happy_00328,0.0,20.0,0.7272727272727273,20,40,55,27,28,33,32,0.43636363636363634,0.35838574423480085,0.676923076923077,0.36923076923076925,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,asr_3408,ex01_default_00328,ex01_happy_00328,0.0,40.0,0.9090909090909091,25,50,55,27,28,33,32,,,0.8307692307692308,0.676923076923077,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,asr_3408,ex01_default_00328,ex01_happy_00328,12.5,20.0,0.6909090909090909,19,38,55,27,28,33,32,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,asr_3408,ex01_default_00328,ex01_happy_00328,12.5,40.0,0.8363636363636363,23,46,55,27,28,33,32,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3408,ex01_default_00328,ex01_happy_00328,0.0,20.0,0.75,12,24,32,17,15,18,16,0.415625,0.21731182795698922,0.5294117647058824,0.17647058823529413,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3408,ex01_default_00328,ex01_happy_00328,0.0,40.0,0.8125,13,26,32,17,15,18,16,,,0.6470588235294118,0.47058823529411764,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3408,ex01_default_00328,ex01_happy_00328,12.5,20.0,0.75,12,24,32,17,15,18,16,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3408,ex01_default_00328,ex01_happy_00328,12.5,40.0,0.75,12,24,32,17,15,18,16,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,intent_3408_last,ex01_default_00328,ex01_happy_00328,0.0,20.0,0.75,18,36,48,24,24,27,26,0.4229166666666666,0.29888888888888887,0.49056603773584906,0.3018867924528302,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,intent_3408_last,ex01_default_00328,ex01_happy_00328,0.0,40.0,0.9166666666666666,22,44,48,24,24,27,26,,,0.7547169811320755,0.7169811320754716,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,intent_3408_last,ex01_default_00328,ex01_happy_00328,12.5,20.0,0.7916666666666666,19,38,48,24,24,27,26,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,intent_3408_last,ex01_default_00328,ex01_happy_00328,12.5,40.0,0.8333333333333334,20,40,48,24,24,27,26,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,speaker_count_3408_last,ex01_default_00328,ex01_happy_00328,0.0,20.0,0.7368421052631579,7,14,19,10,9,11,10,0.26052631578947366,0.1646198830409357,0.5714285714285714,0.09523809523809523,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,speaker_count_3408_last,ex01_default_00328,ex01_happy_00328,0.0,40.0,0.8421052631578947,8,16,19,10,9,11,10,,,0.6666666666666666,0.38095238095238093,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,speaker_count_3408_last,ex01_default_00328,ex01_happy_00328,12.5,20.0,0.7368421052631579,7,14,19,10,9,11,10,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,speaker_count_3408_last,ex01_default_00328,ex01_happy_00328,12.5,40.0,0.9473684210526315,9,18,19,10,9,11,10,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3407,ex01_default_00328,ex01_happy_00328,0.0,20.0,0.7428571428571429,13,26,35,17,18,19,19,0.3057142857142857,0.22727272727272724,0.47368421052631576,0.15789473684210525,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3407,ex01_default_00328,ex01_happy_00328,0.0,40.0,0.8,14,28,35,17,18,19,19,,,0.631578947368421,0.5263157894736842,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3407,ex01_default_00328,ex01_happy_00328,12.5,20.0,0.7428571428571429,13,26,35,17,18,19,19,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3407,ex01_default_00328,ex01_happy_00328,12.5,40.0,0.7428571428571429,13,26,35,17,18,19,19,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3409,ex01_default_00328,ex01_happy_00328,0.0,20.0,0.8,12,24,30,16,14,17,14,0.3433333333333334,0.1747536945812808,0.3870967741935484,0.12903225806451613,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3409,ex01_default_00328,ex01_happy_00328,0.0,40.0,0.8,12,24,30,16,14,17,14,,,0.6451612903225806,0.5161290322580645,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3409,ex01_default_00328,ex01_happy_00328,12.5,20.0,0.8,12,24,30,16,14,17,14,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,happy,emotion_3409,ex01_default_00328,ex01_happy_00328,12.5,40.0,0.8,12,24,30,16,14,17,14,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,asr_3408,ex01_default_00328,ex01_sad_00328,0.0,20.0,0.6896551724137931,20,40,58,27,31,33,35,0.41379310344827597,0.4046428571428571,0.6176470588235294,0.3235294117647059,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,asr_3408,ex01_default_00328,ex01_sad_00328,0.0,40.0,0.896551724137931,26,52,58,27,31,33,35,,,0.8235294117647058,0.5588235294117647,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,asr_3408,ex01_default_00328,ex01_sad_00328,12.5,20.0,0.7241379310344828,21,42,58,27,31,33,35,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,asr_3408,ex01_default_00328,ex01_sad_00328,12.5,40.0,0.8620689655172413,25,50,58,27,31,33,35,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3408,ex01_default_00328,ex01_sad_00328,0.0,20.0,0.7777777777777778,14,28,36,17,19,18,20,0.37638888888888883,0.2198752228163993,0.42105263157894735,0.21052631578947367,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3408,ex01_default_00328,ex01_sad_00328,0.0,40.0,0.9444444444444444,17,34,36,17,19,18,20,,,0.7368421052631579,0.47368421052631576,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3408,ex01_default_00328,ex01_sad_00328,12.5,20.0,0.7222222222222222,13,26,36,17,19,18,20,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3408,ex01_default_00328,ex01_sad_00328,12.5,40.0,0.9444444444444444,17,34,36,17,19,18,20,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,intent_3408_last,ex01_default_00328,ex01_sad_00328,0.0,20.0,0.7083333333333334,17,34,48,24,24,27,27,0.4197916666666667,0.31349470654743544,0.5925925925925926,0.2962962962962963,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,intent_3408_last,ex01_default_00328,ex01_sad_00328,0.0,40.0,0.8333333333333334,20,40,48,24,24,27,27,,,0.7037037037037037,0.5925925925925926,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,intent_3408_last,ex01_default_00328,ex01_sad_00328,12.5,20.0,0.7083333333333334,17,34,48,24,24,27,27,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,intent_3408_last,ex01_default_00328,ex01_sad_00328,12.5,40.0,0.8333333333333334,20,40,48,24,24,27,27,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,speaker_count_3408_last,ex01_default_00328,ex01_sad_00328,0.0,20.0,0.8888888888888888,8,16,18,10,8,11,9,0.35,0.18445132438940487,0.4,0.2,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,speaker_count_3408_last,ex01_default_00328,ex01_sad_00328,0.0,40.0,0.8888888888888888,8,16,18,10,8,11,9,,,0.6,0.3,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,speaker_count_3408_last,ex01_default_00328,ex01_sad_00328,12.5,20.0,0.7777777777777778,7,14,18,10,8,11,9,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,speaker_count_3408_last,ex01_default_00328,ex01_sad_00328,12.5,40.0,0.8888888888888888,8,16,18,10,8,11,9,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3407,ex01_default_00328,ex01_sad_00328,0.0,20.0,0.5882352941176471,10,20,34,17,17,19,18,0.3676470588235294,0.1875336021505376,0.32432432432432434,0.16216216216216217,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3407,ex01_default_00328,ex01_sad_00328,0.0,40.0,0.8235294117647058,14,28,34,17,17,19,18,,,0.6486486486486487,0.5405405405405406,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3407,ex01_default_00328,ex01_sad_00328,12.5,20.0,0.5882352941176471,10,20,34,17,17,19,18,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3407,ex01_default_00328,ex01_sad_00328,12.5,40.0,0.8235294117647058,14,28,34,17,17,19,18,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3409,ex01_default_00328,ex01_sad_00328,0.0,20.0,0.8,12,24,30,16,14,17,15,0.3366666666666666,0.24146141215106728,0.4375,0.0625,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3409,ex01_default_00328,ex01_sad_00328,0.0,40.0,0.8666666666666667,13,26,30,16,14,17,15,,,0.6875,0.375,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3409,ex01_default_00328,ex01_sad_00328,12.5,20.0,0.8,12,24,30,16,14,17,15,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,sad,emotion_3409,ex01_default_00328,ex01_sad_00328,12.5,40.0,0.8666666666666667,13,26,30,16,14,17,15,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,asr_3408,ex01_default_00328,ex01_confused_00328,0.0,20.0,0.6774193548387096,21,42,62,27,35,33,41,0.442741935483871,0.36429666842940234,0.4594594594594595,0.40540540540540543,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,asr_3408,ex01_default_00328,ex01_confused_00328,0.0,40.0,0.7741935483870968,24,48,62,27,35,33,41,,,0.7027027027027027,0.5945945945945946,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,asr_3408,ex01_default_00328,ex01_confused_00328,12.5,20.0,0.6774193548387096,21,42,62,27,35,33,41,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,asr_3408,ex01_default_00328,ex01_confused_00328,12.5,40.0,0.7741935483870968,24,48,62,27,35,33,41,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3408,ex01_default_00328,ex01_confused_00328,0.0,20.0,0.6857142857142857,12,24,35,17,18,18,20,0.4242857142857142,0.21347848230201166,0.3157894736842105,0.3157894736842105,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3408,ex01_default_00328,ex01_confused_00328,0.0,40.0,0.8,14,28,35,17,18,18,20,,,0.5263157894736842,0.47368421052631576,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3408,ex01_default_00328,ex01_confused_00328,12.5,20.0,0.6857142857142857,12,24,35,17,18,18,20,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3408,ex01_default_00328,ex01_confused_00328,12.5,40.0,0.8,14,28,35,17,18,18,20,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,intent_3408_last,ex01_default_00328,ex01_confused_00328,0.0,20.0,0.5660377358490566,15,30,53,24,29,27,32,0.419811320754717,0.3070316742081448,0.4745762711864407,0.4406779661016949,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,intent_3408_last,ex01_default_00328,ex01_confused_00328,0.0,40.0,0.7924528301886793,21,42,53,24,29,27,32,,,0.6101694915254238,0.5084745762711864,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,intent_3408_last,ex01_default_00328,ex01_confused_00328,12.5,20.0,0.6037735849056604,16,32,53,24,29,27,32,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,intent_3408_last,ex01_default_00328,ex01_confused_00328,12.5,40.0,0.7924528301886793,21,42,53,24,29,27,32,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,speaker_count_3408_last,ex01_default_00328,ex01_confused_00328,0.0,20.0,0.5454545454545454,6,12,22,10,12,11,13,0.25681818181818183,0.09833333333333333,0.25,0.08333333333333333,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,speaker_count_3408_last,ex01_default_00328,ex01_confused_00328,0.0,40.0,0.6363636363636364,7,14,22,10,12,11,13,,,0.3333333333333333,0.4166666666666667,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,speaker_count_3408_last,ex01_default_00328,ex01_confused_00328,12.5,20.0,0.5454545454545454,6,12,22,10,12,11,13,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,speaker_count_3408_last,ex01_default_00328,ex01_confused_00328,12.5,40.0,0.8181818181818182,9,18,22,10,12,11,13,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3407,ex01_default_00328,ex01_confused_00328,0.0,20.0,0.5714285714285714,10,20,35,17,18,19,20,0.36714285714285716,0.2069136745607334,0.3076923076923077,0.15384615384615385,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3407,ex01_default_00328,ex01_confused_00328,0.0,40.0,0.6857142857142857,12,24,35,17,18,19,20,,,0.46153846153846156,0.2564102564102564,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3407,ex01_default_00328,ex01_confused_00328,12.5,20.0,0.5714285714285714,10,20,35,17,18,19,20,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3407,ex01_default_00328,ex01_confused_00328,12.5,40.0,0.6857142857142857,12,24,35,17,18,19,20,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3409,ex01_default_00328,ex01_confused_00328,0.0,20.0,0.6666666666666666,11,22,33,16,17,17,19,0.36515151515151517,0.20871212121212118,0.2222222222222222,0.16666666666666666,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3409,ex01_default_00328,ex01_confused_00328,0.0,40.0,0.7878787878787878,13,26,33,16,17,17,19,,,0.6111111111111112,0.3333333333333333,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3409,ex01_default_00328,ex01_confused_00328,12.5,20.0,0.6666666666666666,11,22,33,16,17,17,19,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,confused,emotion_3409,ex01_default_00328,ex01_confused_00328,12.5,40.0,0.7878787878787878,13,26,33,16,17,17,19,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,whisper,asr_3408,ex01_default_00328,ex01_whisper_00328,0.0,20.0,0.75,21,42,56,27,29,33,36,0.41785714285714287,0.3703434929850024,0.4927536231884058,0.6376811594202898,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,whisper,asr_3408,ex01_default_00328,ex01_whisper_00328,0.0,40.0,0.8571428571428571,24,48,56,27,29,33,36,,,0.6956521739130435,0.7246376811594203,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,whisper,asr_3408,ex01_default_00328,ex01_whisper_00328,12.5,20.0,0.8,22,44,55,27,28,33,36,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,whisper,asr_3408,ex01_default_00328,ex01_whisper_00328,12.5,40.0,0.8363636363636363,23,46,55,27,28,33,36,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,whisper,emotion_3408,ex01_default_00328,ex01_whisper_00328,0.0,20.0,0.6285714285714286,11,22,35,17,18,18,20,0.32571428571428573,0.19168194037145647,0.10810810810810811,0.3157894736842105,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,whisper,emotion_3408,ex01_default_00328,ex01_whisper_00328,0.0,40.0,0.7428571428571429,13,26,35,17,18,18,20,,,0.3783783783783784,0.5789473684210527,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,whisper,emotion_3408,ex01_default_00328,ex01_whisper_00328,12.5,20.0,0.5714285714285714,10,20,35,17,18,18,20,,,,,False
ex01::ANTI AGING CREAMS CAN BRING ON BREAKOUTS,whisper,emotion_3408,ex01_default_00328,ex01_whisper_00328,12.5,40.0,0.7428571428571429,13,26,35,17,18,18,20,,,,,False
