uid,block,style,policy,cuts,hz
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,whisper,speaker_count_3408,48,11.159824631327222
ex03_confused_00010,ex03::IS THAT SUCCESS,confused,asr_3408,17,7.941322450780346
ex03_confused_00010,ex03::IS THAT SUCCESS,confused,emotion_3408,6,3.088292064192357
ex03_confused_00010,ex03::IS THAT SUCCESS,confused,intent_3408_last,11,5.294214967186897
ex03_confused_00010,ex03::IS THAT SUCCESS,confused,speaker_count_3408_last,5,2.6471074835934485
ex03_confused_00010,ex03::IS THAT SUCCESS,confused,emotion_3407,7,3.5294766447912647
ex03_confused_00010,ex03::IS THAT SUCCESS,confused,emotion_3409,6,3.088292064192357
ex03_confused_00010,ex03::IS THAT SUCCESS,confused,intent_3408,17,7.941322450780346
ex03_confused_00010,ex03::IS THAT SUCCESS,confused,speaker_count_3408,16,7.500137870181438
ex03_confused_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,confused,asr_3408,27,10.763797121645323
ex03_confused_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,confused,emotion_3408,10,4.22863458350352
ex03_confused_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,confused,intent_3408_last,17,6.91958386391485
ex03_confused_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,confused,speaker_count_3408_last,6,2.690949280411331
ex03_confused_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,confused,emotion_3407,11,4.613055909276567
ex03_confused_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,confused,emotion_3409,10,4.22863458350352
ex03_confused_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,confused,intent_3408,27,10.763797121645323
ex03_confused_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,confused,speaker_count_3408,25,9.994954470099229
ex03_confused_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,confused,asr_3408,42,10.26452026795172
ex03_confused_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,confused,emotion_3408,23,5.7290345681591
ex03_confused_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,confused,intent_3408_last,29,7.161293210198875
ex03_confused_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,confused,speaker_count_3408_last,12,3.103227057752846
ex03_confused_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,confused,emotion_3407,22,5.4903247944858045
ex03_confused_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,confused,emotion_3409,21,5.251615020812508
ex03_confused_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,confused,intent_3408,42,10.26452026795172
ex03_confused_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,confused,speaker_count_3408,38,9.309681173258538
ex03_confused_00040,ex03::HOW ARE YOU SIR,confused,asr_3408,12,6.637097546188455
ex03_confused_00040,ex03::HOW ARE YOU SIR,confused,emotion_3408,5,3.063275790548518
ex03_confused_00040,ex03::HOW ARE YOU SIR,confused,intent_3408_last,9,5.105459650914197
ex03_confused_00040,ex03::HOW ARE YOU SIR,confused,speaker_count_3408_last,4,2.5527298254570985
ex03_confused_00040,ex03::HOW ARE YOU SIR,confused,emotion_3407,6,3.5738217556399374
ex03_confused_00040,ex03::HOW ARE YOU SIR,confused,emotion_3409,5,3.063275790548518
ex03_confused_00040,ex03::HOW ARE YOU SIR,confused,intent_3408,12,6.637097546188455
ex03_confused_00040,ex03::HOW ARE YOU SIR,confused,speaker_count_3408,10,5.616005616005617
ex03_confused_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,confused,asr_3408,26,11.084312618668857
ex03_confused_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,confused,emotion_3408,13,5.747421357828296
ex03_confused_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,confused,intent_3408_last,19,8.210601939754708
ex03_confused_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,confused,speaker_count_3408_last,6,2.873710678914148
ex03_confused_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,confused,emotion_3407,15,6.568481551803767
ex03_confused_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,confused,emotion_3409,12,5.336891260840561
ex03_confused_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,confused,intent_3408,26,11.084312618668857
ex03_confused_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,confused,speaker_count_3408,24,10.263252424693386
ex03_confused_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,asr_3408,25,9.96168582375479
ex03_confused_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3408,13,5.363984674329502
ex03_confused_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,intent_3408_last,20,8.045977011494253
ex03_confused_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,speaker_count_3408_last,6,2.681992337164751
ex03_confused_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3407,15,6.130268199233717
ex03_confused_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,emotion_3409,13,5.363984674329502
ex03_confused_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,intent_3408,25,9.96168582375479
ex03_confused_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,confused,speaker_count_3408,25,9.96168582375479
ex03_confused_00143,ex03::OH ME TOO,confused,asr_3408,7,5.566911668768756
ex03_confused_00143,ex03::OH ME TOO,confused,emotion_3408,3,2.783455834384378
ex03_confused_00143,ex03::OH ME TOO,confused,intent_3408_last,6,4.871047710172662
ex03_confused_00143,ex03::OH ME TOO,confused,speaker_count_3408_last,4,3.4793197929804727
ex03_confused_00143,ex03::OH ME TOO,confused,emotion_3407,4,3.4793197929804727
ex03_confused_00143,ex03::OH ME TOO,confused,emotion_3409,3,2.783455834384378
ex03_confused_00143,ex03::OH ME TOO,confused,intent_3408,7,5.566911668768756
ex03_confused_00143,ex03::OH ME TOO,confused,speaker_count_3408,7,5.566911668768756
ex03_confused_00175,ex03::WHAT IS TAI CHI,confused,asr_3408,15,7.936015872031743
ex03_confused_00175,ex03::WHAT IS TAI CHI,confused,emotion_3408,5,2.9760059520119038
ex03_confused_00175,ex03::WHAT IS TAI CHI,confused,intent_3408_last,10,5.456010912021823
ex03_confused_00175,ex03::WHAT IS TAI CHI,confused,speaker_count_3408_last,3,1.9840039680079358
ex03_confused_00175,ex03::WHAT IS TAI CHI,confused,emotion_3407,7,3.9680079360158715
ex03_confused_00175,ex03::WHAT IS TAI CHI,confused,emotion_3409,5,2.9760059520119038
ex03_confused_00175,ex03::WHAT IS TAI CHI,confused,intent_3408,15,7.936015872031743
ex03_confused_00175,ex03::WHAT IS TAI CHI,confused,speaker_count_3408,13,6.944013888027776
ex03_confused_00198,ex03::OF COURSE HE DOES,confused,asr_3408,16,9.696278340225296
ex03_confused_00198,ex03::OF COURSE HE DOES,confused,emotion_3408,6,3.992585198916298
ex03_confused_00198,ex03::OF COURSE HE DOES,confused,intent_3408_last,12,7.414801083701697
ex03_confused_00198,ex03::OF COURSE HE DOES,confused,speaker_count_3408_last,4,2.851846570654499
ex03_confused_00198,ex03::OF COURSE HE DOES,confused,emotion_3407,7,4.562954513047198
ex03_confused_00198,ex03::OF COURSE HE DOES,confused,emotion_3409,5,3.4222158847853987
ex03_confused_00198,ex03::OF COURSE HE DOES,confused,intent_3408,16,9.696278340225296
ex03_confused_00198,ex03::OF COURSE HE DOES,confused,speaker_count_3408,15,9.125909026094396
ex03_confused_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,confused,asr_3408,57,10.15450606206504
ex03_confused_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,confused,emotion_3408,29,5.2523307217577795
ex03_confused_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,confused,intent_3408_last,40,7.178185319735633
ex03_confused_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,confused,speaker_count_3408_last,17,3.151398433054668
ex03_confused_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,confused,emotion_3407,32,5.777563793933558
ex03_confused_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,confused,emotion_3409,27,4.902175340307261
ex03_confused_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,confused,intent_3408,57,10.15450606206504
ex03_confused_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,confused,speaker_count_3408,53,9.454195299164004
ex03_confused_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,asr_3408,69,10.778454639066124
ex03_confused_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,emotion_3408,36,5.697183166363523
ex03_confused_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,intent_3408_last,46,7.236962400515826
ex03_confused_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,speaker_count_3408_last,24,3.8494480853807587
ex03_confused_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,emotion_3407,40,6.313094860024444
ex03_confused_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,emotion_3409,34,5.389227319533062
ex03_confused_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,intent_3408,69,10.778454639066124
ex03_confused_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,confused,speaker_count_3408,66,10.316520868820433
ex03_confused_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,confused,asr_3408,32,11.059212868902247
ex03_confused_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,confused,emotion_3408,17,6.0322979284921345
ex03_confused_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,confused,intent_3408_last,23,8.04306390465618
ex03_confused_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,confused,speaker_count_3408_last,11,4.02153195232809
ex03_confused_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,confused,emotion_3407,20,7.037680916574157
ex03_confused_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,confused,emotion_3409,16,5.697170265798127
ex03_confused_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,confused,intent_3408,32,11.059212868902247
ex03_confused_00269,ex03::DOES THE PROSECUTION HAVE A RECOMMENDATION,confused,speaker_count_3408,30,10.388957543514232
ex03_confused_00285,ex03::DON'T THROW THAT OUT,confused,asr_3408,13,9.37591561675945
ex03_confused_00285,ex03::DON'T THROW THAT OUT,confused,emotion_3408,6,4.687957808379725
ex03_confused_00285,ex03::DON'T THROW THAT OUT,confused,intent_3408_last,9,6.697082583399607
ex03_confused_00285,ex03::DON'T THROW THAT OUT,confused,speaker_count_3408_last,5,4.018249550039764
ex03_confused_00285,ex03::DON'T THROW THAT OUT,confused,emotion_3407,6,4.687957808379725
ex03_confused_00285,ex03::DON'T THROW THAT OUT,confused,emotion_3409,5,4.018249550039764
ex03_confused_00285,ex03::DON'T THROW THAT OUT,confused,intent_3408,13,9.37591561675945
ex03_confused_00285,ex03::DON'T THROW THAT OUT,confused,speaker_count_3408,12,8.706207358419489
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,confused,asr_3408,25,10.994529164574358
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,confused,emotion_3408,12,5.497264582287179
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,confused,intent_3408_last,18,8.034463620265877
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,confused,speaker_count_3408_last,7,3.3829320506382636
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,confused,emotion_3407,13,5.920131088616961
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,confused,emotion_3409,11,5.0743980759573954
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,confused,intent_3408,25,10.994529164574358
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,confused,speaker_count_3408,22,9.725929645585008
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,confused,asr_3408,21,10.473696738871698
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,confused,emotion_3408,10,5.236848369435849
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,confused,intent_3408_last,15,7.61723399190669
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,confused,speaker_count_3408_last,5,2.8564627469650086
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,confused,emotion_3407,11,5.712925493930017
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,confused,emotion_3409,11,5.712925493930017
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,confused,intent_3408,21,10.473696738871698
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,confused,speaker_count_3408,21,10.473696738871698
ex03_default_00010,ex03::IS THAT SUCCESS,default,asr_3408,15,10.215075216471808
ex03_default_00010,ex03::IS THAT SUCCESS,default,emotion_3408,4,3.19221100514744
ex03_default_00010,ex03::IS THAT SUCCESS,default,intent_3408_last,7,5.107537608235904
ex03_default_00010,ex03::IS THAT SUCCESS,default,speaker_count_3408_last,4,3.19221100514744
ex03_default_00010,ex03::IS THAT SUCCESS,default,emotion_3407,5,3.8306532061769283
ex03_default_00010,ex03::IS THAT SUCCESS,default,emotion_3409,4,3.19221100514744
ex03_default_00010,ex03::IS THAT SUCCESS,default,intent_3408,15,10.215075216471808
ex03_default_00010,ex03::IS THAT SUCCESS,default,speaker_count_3408,13,8.938190814412833
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,default,asr_3408,25,12.354111602767796
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,default,emotion_3408,12,6.177055801383898
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,default,intent_3408_last,15,7.602530217087875
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,default,speaker_count_3408_last,6,3.326106969975945
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,default,emotion_3407,11,5.701897662815906
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,default,emotion_3409,10,5.226739524247914
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,default,intent_3408,25,12.354111602767796
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,default,speaker_count_3408,23,11.403795325631812
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,default,asr_3408,34,11.761987775934134
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,default,emotion_3408,21,7.393249459158598
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,default,intent_3408_last,24,8.401419839952952
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,default,speaker_count_3408_last,12,4.368738316775535
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,default,emotion_3407,23,8.065363046354834
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,default,emotion_3409,16,5.712965491168008
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,default,intent_3408,33,11.425930982336016
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,default,speaker_count_3408,32,11.089874188737898
ex03_default_00040,ex03::HOW ARE YOU SIR,default,asr_3408,10,8.563643441027637
ex03_default_00040,ex03::HOW ARE YOU SIR,default,emotion_3408,3,3.1140521603736864
ex03_default_00040,ex03::HOW ARE YOU SIR,default,intent_3408_last,7,6.228104320747373
ex03_default_00040,ex03::HOW ARE YOU SIR,default,speaker_count_3408_last,3,3.1140521603736864
ex03_default_00040,ex03::HOW ARE YOU SIR,default,emotion_3407,5,4.671078240560529
ex03_default_00040,ex03::HOW ARE YOU SIR,default,emotion_3409,5,4.671078240560529
ex03_default_00040,ex03::HOW ARE YOU SIR,default,intent_3408,10,8.563643441027637
ex03_default_00040,ex03::HOW ARE YOU SIR,default,speaker_count_3408,10,8.563643441027637
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,default,asr_3408,25,12.774843385333497
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,default,emotion_3408,12,6.387421692666749
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,default,intent_3408_last,15,7.861442083282152
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,default,speaker_count_3408_last,6,3.4393809114359417
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,default,emotion_3407,14,7.370101953077017
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,default,emotion_3409,11,5.896081562461614
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,default,intent_3408,25,12.774843385333497
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,default,speaker_count_3408,25,12.774843385333497
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,default,asr_3408,23,11.888176836630445
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,default,emotion_3408,12,6.439429119841491
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,default,intent_3408_last,15,7.925451224420296
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,default,speaker_count_3408_last,7,3.962725612210148
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,default,emotion_3407,14,7.430110522894028
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,default,emotion_3409,11,5.944088418315222
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,default,intent_3408,23,11.888176836630445
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,default,speaker_count_3408,23,11.888176836630445
ex03_default_00143,ex03::OH ME TOO,default,asr_3408,7,7.619047619047619
ex03_default_00143,ex03::OH ME TOO,default,emotion_3408,3,3.8095238095238093
ex03_default_00143,ex03::OH ME TOO,default,intent_3408_last,4,4.761904761904762
ex03_default_00143,ex03::OH ME TOO,default,speaker_count_3408_last,2,2.857142857142857
ex03_default_00143,ex03::OH ME TOO,default,emotion_3407,3,3.8095238095238093
ex03_default_00143,ex03::OH ME TOO,default,emotion_3409,3,3.8095238095238093
ex03_default_00143,ex03::OH ME TOO,default,intent_3408,7,7.619047619047619
ex03_default_00143,ex03::OH ME TOO,default,speaker_count_3408,7,7.619047619047619
ex03_default_00175,ex03::WHAT IS TAI CHI,default,asr_3408,11,8.810168402698114
ex03_default_00175,ex03::WHAT IS TAI CHI,default,emotion_3408,5,4.405084201349057
ex03_default_00175,ex03::WHAT IS TAI CHI,default,intent_3408_last,7,5.873445601798743
ex03_default_00175,ex03::WHAT IS TAI CHI,default,speaker_count_3408_last,2,2.2025421006745285
ex03_default_00175,ex03::WHAT IS TAI CHI,default,emotion_3407,5,4.405084201349057
ex03_default_00175,ex03::WHAT IS TAI CHI,default,emotion_3409,3,2.9367228008993713
ex03_default_00175,ex03::WHAT IS TAI CHI,default,intent_3408,11,8.810168402698114
ex03_default_00175,ex03::WHAT IS TAI CHI,default,speaker_count_3408,11,8.810168402698114
ex03_default_00198,ex03::OF COURSE HE DOES,default,asr_3408,13,10.143549336593761
ex03_default_00198,ex03::OF COURSE HE DOES,default,emotion_3408,3,2.898156953312503
ex03_default_00198,ex03::OF COURSE HE DOES,default,intent_3408_last,8,6.520853144953132
ex03_default_00198,ex03::OF COURSE HE DOES,default,speaker_count_3408_last,4,3.6226961916406286
ex03_default_00198,ex03::OF COURSE HE DOES,default,emotion_3407,3,2.898156953312503
ex03_default_00198,ex03::OF COURSE HE DOES,default,emotion_3409,3,2.898156953312503
ex03_default_00198,ex03::OF COURSE HE DOES,default,intent_3408,13,10.143549336593761
ex03_default_00198,ex03::OF COURSE HE DOES,default,speaker_count_3408,13,10.143549336593761
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,default,asr_3408,50,11.518753264352565
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,default,emotion_3408,25,5.872305585748366
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,default,intent_3408_last,35,8.130884657190046
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,default,speaker_count_3408_last,14,3.387868607162519
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,default,emotion_3407,28,6.549879307180871
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,default,emotion_3409,26,6.098163492892534
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,default,intent_3408,50,11.518753264352565
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,default,speaker_count_3408,50,11.518753264352565
ex03_default_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,default,asr_3408,61,14.14979959205215
ex03_default_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,default,emotion_3408,28,6.61845464789536
ex03_default_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,default,intent_3408_last,35,8.21601266635286
ex03_default_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,default,speaker_count_3408_last,18,4.336228907241788
ex03_default_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,default,emotion_3407,32,7.531344944156789
ex03_default_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,default,emotion_3409,26,6.162009499764646
ex03_default_00226,ex03::IT'S GONNA BE SUNNY WITH TEMPERATURES GOING FROM SIXTY EIGHT TO SEVENTY EIGHT TODAY IN COVINGTON,default,intent_3408,61,14.14979959205215
